TestName,TestType,TestStage,TestTime,TestHumidity,DayTemperature,NightTemperature,TestLight,Nitrogen,Phosphorus,Potassium
Tomato,Loamy,Flowering and Fruit Set,22,74,24,25,6,48,30,72
Tomato,Loamy,Flowering and Fruit Set,30,67,25,23,6,47,28,70
Tomato,Loamy,Flowering and Fruit Set,23,75,25,19,6,49,30,75
Tomato,Loamy,Flowering and Fruit Set,23,63,28,21,8,45,28,70
Tomato,Loamy,Flowering and Fruit Set,30,63,24,26,8,45,29,75
Tomato,Loamy,Flowering and Fruit Set,30,79,22,20,7,45,29,70
Tomato,Loamy,Flowering and Fruit Set,24,73,21,23,6,46,29,71
Tomato,Loamy,Flowering and Fruit Set,25,64,28,27,7,48,30,74
Tomato,Loamy,Flowering and Fruit Set,28,62,27,26,8,46,27,70
Tomato,Loamy,Flowering and Fruit Set,29,62,29,19,7,48,27,70
Tomato,Loamy,Flowering and Fruit Set,24,73,27,26,8,49,30,71
Tomato,Loamy,Flowering and Fruit Set,23,80,21,22,6,48,27,74
Tomato,Loamy,Flowering and Fruit Set,21,65,23,21,6,48,29,75
Tomato,Loamy,Flowering and Fruit Set,24,78,30,26,6,47,29,74
Tomato,Loamy,Flowering and Fruit Set,29,71,23,24,8,48,29,75
Tomato,Loamy,Flowering and Fruit Set,21,67,23,25,6,47,29,70
Tomato,Loamy,Flowering and Fruit Set,29,71,28,27,6,49,30,74
Tomato,Loamy,Flowering and Fruit Set,25,72,23,26,6,49,30,74
Tomato,Loamy,Flowering and Fruit Set,21,64,24,22,6,46,28,72
Tomato,Loamy,Flowering and Fruit Set,24,63,29,23,6,45,29,75
Tomato,Loamy,Flowering and Fruit Set,30,66,28,22,7,47,28,75
Tomato,Loamy,Flowering and Fruit Set,25,69,21,27,6,49,29,71
Tomato,Loamy,Flowering and Fruit Set,23,68,23,24,8,46,29,72
Tomato,Loamy,Flowering and Fruit Set,20,64,24,26,7,45,28,71
Tomato,Loamy,Flowering and Fruit Set,27,64,26,23,7,46,27,73
Tomato,Loamy,Flowering and Fruit Set,28,63,27,23,6,46,27,72
Tomato,Loamy,Flowering and Fruit Set,22,70,21,23,7,50,30,73
Tomato,Loamy,Flowering and Fruit Set,24,66,22,27,8,46,28,72
Tomato,Loamy,Flowering and Fruit Set,28,73,29,25,8,50,28,74
Tomato,Loamy,Flowering and Fruit Set,20,72,27,23,6,50,27,73
Tomato,Loamy,Flowering and Fruit Set,18,75,24,26,8,49,28,73
Tomato,Loamy,Flowering and Fruit Set,22,78,29,20,8,50,29,71
Tomato,Loamy,Flowering and Fruit Set,28,66,25,21,6,45,28,70
Tomato,Loamy,Flowering and Fruit Set,29,60,23,26,6,46,27,71
Tomato,Loamy,Flowering and Fruit Set,30,67,28,27,7,46,27,75
Tomato,Loamy,Flowering and Fruit Set,20,62,24,26,8,45,29,75
Tomato,Loamy,Flowering and Fruit Set,30,64,25,26,6,49,28,74
Tomato,Loamy,Flowering and Fruit Set,21,63,28,25,5,47,28,75
Tomato,Loamy,Flowering and Fruit Set,26,70,21,22,8,47,28,72
Tomato,Loamy,Flowering and Fruit Set,20,70,21,25,7,47,27,73
Tomato,Loamy,Flowering and Fruit Set,21,62,27,24,7,45,30,75
Tomato,Loamy,Flowering and Fruit Set,28,77,26,21,6,46,28,72
Tomato,Loamy,Flowering and Fruit Set,25,67,21,20,8,45,30,72
Tomato,Loamy,Flowering and Fruit Set,25,60,25,24,7,47,27,72
Tomato,Loamy,Flowering and Fruit Set,29,80,23,19,7,48,27,71
Tomato,Loamy,Flowering and Fruit Set,25,77,25,27,7,50,30,73
Tomato,Loamy,Flowering and Fruit Set,22,69,21,27,6,49,29,75
Tomato,Loamy,Flowering and Fruit Set,21,63,29,21,7,45,28,70
Tomato,Loamy,Flowering and Fruit Set,26,80,22,19,8,45,29,74
Tomato,Loamy,Flowering and Fruit Set,30,73,25,26,7,48,29,72
Tomato,Loamy,Flowering and Fruit Set,29,74,24,27,6,50,27,70
Tomato,Loamy,Flowering and Fruit Set,22,65,27,21,7,49,29,72
Tomato,Loamy,Flowering and Fruit Set,24,64,22,22,7,49,30,74
Tomato,Loamy,Flowering and Fruit Set,27,62,28,22,6,48,28,72
Tomato,Loamy,Flowering and Fruit Set,23,68,22,24,7,46,29,72
Tomato,Loamy,Flowering and Fruit Set,27,80,27,21,6,48,27,75
Tomato,Loamy,Flowering and Fruit Set,29,79,22,19,6,45,29,70
Tomato,Loamy,Flowering and Fruit Set,28,69,21,24,8,48,30,72
Tomato,Loamy,Flowering and Fruit Set,28,62,27,26,7,50,29,70
Tomato,Loamy,Flowering and Fruit Set,24,71,25,22,8,47,28,71
Tomato,Loamy,Flowering and Fruit Set,29,66,19,27,6,45,30,70
Tomato,Loamy,Flowering and Fruit Set,27,79,26,26,8,47,28,75
Tomato,Loamy,Flowering and Fruit Set,20,62,23,26,7,45,28,75
Tomato,Loamy,Flowering and Fruit Set,20,80,24,23,6,50,27,71
Tomato,Loamy,Flowering and Fruit Set,29,72,29,20,6,49,27,73
Tomato,Loamy,Flowering and Fruit Set,20,67,21,22,6,49,30,74
Tomato,Loamy,Flowering and Fruit Set,20,69,23,24,8,47,29,73
Tomato,Loamy,Flowering and Fruit Set,21,65,27,19,7,46,28,73
Tomato,Loamy,Flowering and Fruit Set,26,56,22,20,6,45,29,70
Tomato,Loamy,Flowering and Fruit Set,30,70,26,26,8,49,29,70
Tomato,Loamy,Flowering and Fruit Set,29,69,23,24,7,47,27,71
Tomato,Loamy,Flowering and Fruit Set,27,63,27,25,8,49,27,72
Tomato,Loamy,Flowering and Fruit Set,25,65,26,24,8,48,28,75
Tomato,Loamy,Flowering and Fruit Set,27,80,24,20,7,49,29,71
Tomato,Loamy,Flowering and Fruit Set,24,69,21,26,8,49,30,70
Tomato,Loamy,Flowering and Fruit Set,30,66,23,27,6,49,27,75
Tomato,Loamy,Flowering and Fruit Set,23,78,21,22,8,50,27,70
Tomato,Loamy,Flowering and Fruit Set,29,65,28,22,8,49,30,74
Tomato,Loamy,Flowering and Fruit Set,24,66,22,21,7,45,29,73
Tomato,Loamy,Flowering and Fruit Set,22,68,25,22,6,46,29,75
Tomato,Loamy,Flowering and Fruit Set,27,64,27,23,7,45,27,74
Tomato,Loamy,Flowering and Fruit Set,21,76,27,21,8,46,30,70
Tomato,Loamy,Flowering and Fruit Set,26,67,24,24,7,48,27,70
Tomato,Loamy,Flowering and Fruit Set,20,68,29,22,6,48,29,72
Tomato,Loamy,Flowering and Fruit Set,25,76,25,23,8,50,27,71
Tomato,Loamy,Flowering and Fruit Set,30,72,28,28,6,45,28,74
Tomato,Loamy,Flowering and Fruit Set,23,65,26,24,8,49,28,75
Tomato,Loamy,Flowering and Fruit Set,28,69,22,26,8,48,30,72
Tomato,Loamy,Flowering and Fruit Set,30,60,26,27,7,46,30,72
Tomato,Loamy,Flowering and Fruit Set,20,60,25,24,8,47,29,75
Tomato,Loamy,Flowering and Fruit Set,28,82,28,26,8,49,29,72
Tomato,Loamy,Flowering and Fruit Set,28,69,25,20,7,45,27,70
Tomato,Loamy,Flowering and Fruit Set,25,64,24,27,6,47,27,75
Tomato,Loamy,Flowering and Fruit Set,21,80,24,23,6,47,27,71
Tomato,Loamy,Flowering and Fruit Set,25,65,29,26,7,50,27,71
Tomato,Loamy,Flowering and Fruit Set,22,80,24,27,7,48,30,75
Tomato,Loamy,Flowering and Fruit Set,28,63,29,20,8,48,28,71
Tomato,Loamy,Flowering and Fruit Set,27,76,25,24,6,50,27,73
Tomato,Loamy,Flowering and Fruit Set,21,63,25,19,8,45,28,72
Tomato,Loamy,Flowering and Fruit Set,24,65,26,20,8,50,27,70
Tomato,Loamy,Flowering and Fruit Set,30,67,26,26,7,49,27,74
Tomato,Loamy,Flowering and Fruit Set,28,72,29,24,6,49,29,70
Tomato,Loamy,Flowering and Fruit Set,31,72,26,20,8,48,30,72
Tomato,Loamy,Flowering and Fruit Set,26,66,26,22,8,50,27,73
Tomato,Loamy,Flowering and Fruit Set,24,80,24,25,6,45,27,71
Tomato,Loamy,Flowering and Fruit Set,28,71,21,20,6,48,30,72
Tomato,Loamy,Flowering and Fruit Set,25,66,24,19,6,50,27,71
Tomato,Loamy,Flowering and Fruit Set,24,79,21,27,8,48,30,73
Tomato,Loamy,Flowering and Fruit Set,22,63,21,19,6,50,29,71
Tomato,Loamy,Flowering and Fruit Set,23,63,22,20,6,47,27,75
Tomato,Loamy,Flowering and Fruit Set,21,80,26,22,7,45,28,71
Tomato,Loamy,Flowering and Fruit Set,25,60,21,19,8,50,27,75
Tomato,Loamy,Flowering and Fruit Set,27,65,27,25,7,49,27,73
Tomato,Loamy,Flowering and Fruit Set,24,78,23,25,7,50,29,74
Tomato,Loamy,Flowering and Fruit Set,25,70,26,26,8,45,27,75
Tomato,Loamy,Flowering and Fruit Set,27,71,24,22,7,47,27,71
Tomato,Loamy,Flowering and Fruit Set,29,61,24,26,7,47,28,71
Tomato,Loamy,Flowering and Fruit Set,28,77,27,22,7,47,29,73
Tomato,Loamy,Flowering and Fruit Set,21,64,24,26,6,45,30,71
Tomato,Loamy,Flowering and Fruit Set,24,72,27,24,6,50,27,75
Tomato,Loamy,Flowering and Fruit Set,26,62,27,21,6,49,30,75
Tomato,Loamy,Flowering and Fruit Set,25,61,28,27,6,47,28,71
Tomato,Loamy,Flowering and Fruit Set,27,74,27,19,8,45,30,73
Tomato,Loamy,Flowering and Fruit Set,30,78,26,26,7,47,30,74
Tomato,Loamy,Flowering and Fruit Set,27,75,26,19,7,46,27,71
Tomato,Loamy,Flowering and Fruit Set,20,63,22,27,6,50,30,72
Tomato,Loamy,Flowering and Fruit Set,30,68,27,21,8,49,30,71
Tomato,Loamy,Flowering and Fruit Set,21,79,21,20,8,50,28,73
Tomato,Loamy,Flowering and Fruit Set,30,80,21,21,7,45,29,72
Tomato,Loamy,Flowering and Fruit Set,25,67,27,23,8,48,28,75
Tomato,Loamy,Flowering and Fruit Set,29,64,26,26,7,47,29,74
Tomato,Loamy,Flowering and Fruit Set,24,64,27,22,8,48,27,75
Tomato,Loamy,Flowering and Fruit Set,26,61,28,26,8,47,29,73
Tomato,Loamy,Flowering and Fruit Set,27,64,26,22,8,45,27,71
Tomato,Loamy,Flowering and Fruit Set,24,80,22,25,6,47,27,71
Tomato,Loamy,Flowering and Fruit Set,22,62,24,21,6,45,28,74
Tomato,Loamy,Flowering and Fruit Set,21,73,27,24,7,46,27,71
Tomato,Loamy,Flowering and Fruit Set,23,73,29,19,8,49,29,72
Tomato,Loamy,Flowering and Fruit Set,28,65,27,25,6,46,29,75
Tomato,Loamy,Flowering and Fruit Set,27,67,27,22,7,45,27,72
Tomato,Loamy,Flowering and Fruit Set,28,75,21,27,6,48,29,70
Tomato,Loamy,Flowering and Fruit Set,28,75,23,19,6,50,28,70
Tomato,Loamy,Flowering and Fruit Set,22,78,23,25,6,47,28,74
Tomato,Loamy,Flowering and Fruit Set,29,71,27,19,7,47,28,75
Tomato,Loamy,Flowering and Fruit Set,24,67,22,26,8,48,30,70
Tomato,Loamy,Flowering and Fruit Set,26,70,27,21,8,45,29,73
Tomato,Loamy,Flowering and Fruit Set,28,66,29,25,7,45,27,71
Tomato,Loamy,Flowering and Fruit Set,23,63,29,23,7,46,28,70
Tomato,Loamy,Flowering and Fruit Set,22,61,25,27,7,47,27,73
Tomato,Loamy,Flowering and Fruit Set,28,61,21,22,7,49,30,71
Tomato,Loamy,Flowering and Fruit Set,28,77,21,19,7,47,27,75
Tomato,Loamy,Flowering and Fruit Set,20,77,23,22,7,46,27,70
Tomato,Loamy,Flowering and Fruit Set,20,69,29,23,7,48,30,71
Tomato,Loamy,Flowering and Fruit Set,25,63,28,22,5,48,29,71
Tomato,Loamy,Flowering and Fruit Set,21,69,26,24,6,50,29,71
Tomato,Loamy,Flowering and Fruit Set,27,68,25,23,8,48,30,71
Tomato,Loamy,Flowering and Fruit Set,26,75,24,26,8,46,28,75
Tomato,Loamy,Flowering and Fruit Set,28,73,28,19,7,48,27,71
Tomato,Loamy,Flowering and Fruit Set,20,77,21,25,7,47,30,75
Tomato,Loamy,Flowering and Fruit Set,27,61,26,19,8,46,27,71
Tomato,Loamy,Flowering and Fruit Set,20,66,26,20,5,48,28,74
Tomato,Loamy,Flowering and Fruit Set,28,69,27,20,8,47,27,75
Tomato,Loamy,Flowering and Fruit Set,26,61,23,26,6,45,29,70
Tomato,Loamy,Flowering and Fruit Set,27,62,28,23,7,46,30,72
Tomato,Loamy,Flowering and Fruit Set,23,67,28,27,8,46,30,71
Tomato,Loamy,Flowering and Fruit Set,22,61,24,26,7,48,30,71
Tomato,Loamy,Flowering and Fruit Set,29,70,24,25,8,45,30,74
Tomato,Loamy,Flowering and Fruit Set,25,67,23,26,7,49,27,72
Tomato,Loamy,Flowering and Fruit Set,24,63,27,22,7,50,30,70
Tomato,Loamy,Flowering and Fruit Set,30,77,25,19,6,48,26,75
Tomato,Loamy,Flowering and Fruit Set,21,71,24,26,8,50,28,70
Tomato,Loamy,Flowering and Fruit Set,23,76,23,22,8,50,29,72
Tomato,Loamy,Flowering and Fruit Set,28,64,22,21,7,46,29,74
Tomato,Loamy,Flowering and Fruit Set,25,61,25,25,7,48,29,73
Tomato,Loamy,Flowering and Fruit Set,30,62,25,26,6,46,28,71
Tomato,Loamy,Flowering and Fruit Set,25,70,29,22,7,46,27,75
Tomato,Loamy,Flowering and Fruit Set,21,61,21,24,6,50,26,74
Tomato,Loamy,Flowering and Fruit Set,24,68,21,23,6,48,28,72
Tomato,Loamy,Flowering and Fruit Set,20,70,23,23,6,48,30,72
Tomato,Loamy,Flowering and Fruit Set,25,75,25,27,6,45,27,70
Tomato,Loamy,Flowering and Fruit Set,28,69,24,20,7,48,27,75
Tomato,Loamy,Flowering and Fruit Set,28,72,28,24,8,50,30,74
Tomato,Loamy,Fruit Development,29,64,22,24,8,252,149,398
Tomato,Loamy,Fruit Development,20,70,27,21,6,250,148,399
Tomato,Loamy,Fruit Development,30,78,24,24,8,250,150,399
Tomato,Loamy,Fruit Development,22,71,24,21,7,255,148,398
Tomato,Loamy,Fruit Development,27,72,22,23,7,251,147,397
Tomato,Loamy,Fruit Development,27,78,27,23,8,254,149,398
Tomato,Loamy,Fruit Development,28,63,24,24,6,250,149,399
Tomato,Loamy,Fruit Development,21,80,24,23,8,254,149,400
Tomato,Loamy,Fruit Development,30,64,23,21,6,253,149,398
Tomato,Loamy,Fruit Development,27,62,25,25,8,250,147,397
Tomato,Loamy,Fruit Development,22,66,22,20,6,251,147,398
Tomato,Loamy,Fruit Development,28,80,23,22,8,251,148,398
Tomato,Loamy,Fruit Development,20,79,24,21,6,250,148,397
Tomato,Loamy,Fruit Development,22,78,27,25,6,253,149,400
Tomato,Loamy,Fruit Development,27,60,27,23,7,252,148,399
Tomato,Loamy,Fruit Development,30,76,24,25,8,250,149,397
Tomato,Loamy,Fruit Development,26,60,25,24,6,253,150,397
Tomato,Loamy,Fruit Development,24,77,26,20,6,255,147,400
Tomato,Loamy,Fruit Development,21,67,24,22,6,252,149,399
Tomato,Loamy,Fruit Development,24,77,22,19,7,250,147,400
Tomato,Loamy,Fruit Development,21,81,21,25,8,254,148,400
Tomato,Loamy,Fruit Development,30,70,21,23,7,255,147,400
Tomato,Loamy,Fruit Development,26,66,25,22,7,255,150,400
Tomato,Loamy,Fruit Development,22,79,22,21,6,251,149,397
Tomato,Loamy,Fruit Development,26,73,27,20,8,255,147,397
Tomato,Loamy,Fruit Development,28,69,23,22,6,254,150,398
Tomato,Loamy,Fruit Development,24,64,23,25,7,252,148,397
Tomato,Loamy,Fruit Development,27,79,25,23,7,255,149,397
Tomato,Loamy,Fruit Development,27,75,26,22,8,254,148,398
Tomato,Loamy,Fruit Development,20,64,24,24,7,250,148,397
Tomato,Loamy,Fruit Development,28,74,25,24,6,253,149,397
Tomato,Loamy,Fruit Development,20,75,23,22,6,251,149,399
Tomato,Loamy,Fruit Development,27,60,25,21,8,251,148,398
Tomato,Loamy,Fruit Development,21,74,25,25,8,252,149,398
Tomato,Loamy,Fruit Development,23,63,25,22,6,253,150,400
Tomato,Loamy,Fruit Development,30,73,23,25,6,251,147,399
Tomato,Loamy,Fruit Development,24,71,26,20,6,255,147,398
Tomato,Loamy,Fruit Development,22,60,24,19,8,252,147,398
Tomato,Loamy,Fruit Development,20,76,21,24,7,255,149,400
Tomato,Loamy,Fruit Development,29,73,22,25,8,251,147,400
Tomato,Loamy,Fruit Development,23,75,19,19,7,251,147,397
Tomato,Loamy,Fruit Development,28,60,21,24,8,253,150,398
Tomato,Loamy,Fruit Development,24,74,25,20,8,251,147,397
Tomato,Loamy,Fruit Development,29,75,21,21,7,250,149,400
Tomato,Loamy,Fruit Development,27,70,25,25,8,254,150,399
Tomato,Loamy,Fruit Development,26,75,26,20,8,253,150,397
Tomato,Loamy,Fruit Development,26,75,23,25,7,254,149,400
Tomato,Loamy,Fruit Development,22,80,21,22,8,252,149,399
Tomato,Loamy,Fruit Development,23,62,27,20,8,254,148,398
Tomato,Loamy,Fruit Development,27,77,23,25,6,254,148,397
Tomato,Loamy,Fruit Development,27,79,25,23,7,253,147,399
Tomato,Loamy,Fruit Development,26,69,23,23,7,250,149,400
Tomato,Loamy,Fruit Development,20,61,26,22,7,252,150,399
Tomato,Loamy,Fruit Development,22,76,21,19,6,253,149,399
Tomato,Loamy,Fruit Development,25,75,25,24,8,254,150,399
Tomato,Loamy,Fruit Development,27,80,23,20,6,252,149,398
Tomato,Loamy,Fruit Development,20,66,26,25,8,254,148,397
Tomato,Loamy,Fruit Development,28,82,22,22,6,253,148,400
Tomato,Loamy,Fruit Development,27,72,21,24,7,253,150,397
Tomato,Loamy,Fruit Development,28,79,24,18,8,253,147,399
Tomato,Loamy,Fruit Development,20,71,22,23,8,252,148,399
Tomato,Loamy,Fruit Development,21,68,26,24,7,251,147,400
Tomato,Loamy,Fruit Development,25,69,23,22,6,254,150,397
Tomato,Loamy,Fruit Development,21,68,26,23,8,255,147,397
Tomato,Loamy,Fruit Development,23,66,23,22,6,252,150,397
Tomato,Loamy,Fruit Development,30,64,23,24,7,255,149,399
Tomato,Loamy,Fruit Development,26,70,25,20,8,253,148,397
Tomato,Loamy,Fruit Development,26,77,23,19,7,253,148,400
Tomato,Loamy,Fruit Development,22,72,23,25,8,252,148,400
Tomato,Loamy,Fruit Development,23,60,23,24,6,254,148,400
Tomato,Loamy,Fruit Development,28,80,27,20,6,253,150,399
Tomato,Loamy,Fruit Development,29,80,25,20,8,253,149,397
Tomato,Loamy,Fruit Development,25,65,23,24,7,252,150,397
Tomato,Loamy,Fruit Development,31,73,25,24,6,252,150,399
Tomato,Loamy,Fruit Development,22,63,22,20,7,250,149,398
Tomato,Loamy,Fruit Development,25,71,27,22,6,250,149,399
Tomato,Loamy,Fruit Development,22,60,21,23,6,252,148,397
Tomato,Loamy,Fruit Development,20,74,22,21,8,255,148,398
Tomato,Loamy,Fruit Development,30,78,26,22,6,250,148,397
Tomato,Loamy,Fruit Development,23,76,21,24,7,250,148,399
Tomato,Loamy,Fruit Development,28,79,23,24,6,250,147,399
Tomato,Loamy,Fruit Development,27,78,21,23,8,251,149,398
Tomato,Loamy,Fruit Development,30,68,23,22,6,255,147,400
Tomato,Loamy,Fruit Development,24,73,21,21,6,252,149,400
Tomato,Loamy,Fruit Development,22,67,23,23,7,252,150,399
Tomato,Loamy,Fruit Development,25,79,25,20,7,253,148,400
Tomato,Loamy,Fruit Development,20,70,23,24,7,253,148,399
Tomato,Loamy,Fruit Development,26,65,22,21,8,254,148,397
Tomato,Loamy,Fruit Development,21,57,22,20,8,254,150,398
Tomato,Loamy,Fruit Development,22,70,26,25,6,254,150,399
Tomato,Loamy,Fruit Development,21,70,21,21,7,253,147,398
Tomato,Loamy,Fruit Development,28,70,26,25,8,253,150,399
Tomato,Loamy,Fruit Development,22,66,26,23,6,255,147,397
Tomato,Loamy,Fruit Development,24,62,23,24,8,251,148,399
Tomato,Loamy,Fruit Development,23,69,21,22,7,255,148,398
Tomato,Loamy,Fruit Development,29,72,22,19,8,254,147,399
Tomato,Loamy,Fruit Development,25,80,24,22,8,255,147,400
Tomato,Loamy,Fruit Development,28,75,26,20,8,250,149,398
Tomato,Loamy,Fruit Development,30,79,23,21,6,250,150,397
Tomato,Loamy,Fruit Development,27,64,25,22,7,254,147,398
Tomato,Loamy,Fruit Development,28,74,22,22,7,253,149,398
Tomato,Loamy,Fruit Development,21,78,24,22,6,250,148,399
Tomato,Loamy,Fruit Development,29,75,27,23,6,254,147,397
Tomato,Loamy,Fruit Development,28,65,25,21,6,252,147,400
Tomato,Loamy,Fruit Development,24,62,22,19,8,255,149,397
Tomato,Loamy,Fruit Development,21,79,27,20,7,251,150,398
Tomato,Loamy,Fruit Development,28,78,19,23,7,251,150,400
Tomato,Loamy,Fruit Development,25,75,24,19,8,250,147,398
Tomato,Loamy,Fruit Development,26,70,27,24,7,255,148,399
Tomato,Loamy,Fruit Development,20,73,23,20,7,253,149,398
Tomato,Loamy,Fruit Development,22,62,24,25,8,251,147,400
Tomato,Loamy,Fruit Development,30,64,24,24,6,251,147,400
Tomato,Loamy,Fruit Development,28,66,24,23,6,255,149,399
Tomato,Loamy,Fruit Development,30,69,24,24,8,253,147,399
Tomato,Loamy,Fruit Development,29,60,25,22,7,255,148,397
Tomato,Loamy,Fruit Development,22,78,25,20,7,254,149,399
Tomato,Loamy,Fruit Development,23,66,22,19,8,255,147,397
Tomato,Loamy,Fruit Development,23,75,27,20,7,250,150,397
Tomato,Loamy,Fruit Development,29,73,25,25,6,253,148,399
Tomato,Loamy,Fruit Development,27,65,22,19,6,251,147,400
Tomato,Loamy,Fruit Development,28,74,23,21,6,255,148,400
Tomato,Loamy,Fruit Development,28,67,23,22,8,250,147,400
Tomato,Loamy,Fruit Development,28,66,22,22,8,252,147,399
Tomato,Loamy,Fruit Development,29,67,22,22,7,254,150,400
Tomato,Loamy,Fruit Development,25,76,22,24,7,252,149,399
Tomato,Loamy,Fruit Development,30,74,27,24,7,254,150,398
Tomato,Loamy,Fruit Development,29,62,21,23,8,251,150,397
Tomato,Loamy,Fruit Development,24,71,22,24,7,254,147,400
Tomato,Loamy,Fruit Development,23,79,26,24,8,251,147,397
Tomato,Loamy,Fruit Development,24,68,24,19,6,250,150,400
Tomato,Loamy,Fruit Development,24,73,24,19,7,250,150,397
Tomato,Loamy,Fruit Development,29,79,22,25,8,254,150,400
Tomato,Loamy,Fruit Development,23,80,22,20,8,254,148,398
Tomato,Loamy,Fruit Development,29,76,21,20,7,253,149,398
Tomato,Loamy,Fruit Development,24,62,21,24,6,255,147,397
Tomato,Loamy,Fruit Development,29,70,26,22,8,255,150,398
Tomato,Loamy,Fruit Development,24,65,25,19,8,253,147,398
Tomato,Loamy,Fruit Development,30,78,21,22,8,252,147,397
Tomato,Loamy,Fruit Development,20,80,23,23,7,254,149,397
Tomato,Loamy,Fruit Development,27,60,22,19,8,254,148,399
Tomato,Loamy,Fruit Development,27,70,25,20,8,252,147,399
Tomato,Loamy,Fruit Development,29,75,24,19,6,252,147,398
Tomato,Loamy,Fruit Development,20,69,23,23,7,250,149,399
Tomato,Loamy,Fruit Development,24,63,22,22,6,254,148,397
Tomato,Loamy,Fruit Development,23,63,25,19,7,255,147,399
Tomato,Loamy,Fruit Development,27,70,25,24,8,252,148,397
Tomato,Loamy,Fruit Development,28,77,26,20,6,253,147,398
Tomato,Loamy,Fruit Development,27,61,25,21,8,253,148,400
Tomato,Loamy,Fruit Development,30,70,24,21,7,254,148,397
Tomato,Loamy,Fruit Development,20,72,26,24,6,254,148,399
Tomato,Loamy,Fruit Development,26,78,24,19,8,250,149,399
Tomato,Loamy,Fruit Development,30,62,22,21,6,253,148,400
Tomato,Loamy,Fruit Development,30,70,25,20,8,255,148,400
Tomato,Loamy,Fruit Development,22,68,24,22,7,250,150,400
Tomato,Loamy,Fruit Development,26,74,25,25,8,250,147,399
Tomato,Loamy,Fruit Development,28,75,19,20,6,255,150,398
Tomato,Loamy,Fruit Development,18,74,25,23,8,255,150,399
Tomato,Loamy,Fruit Development,23,70,25,25,8,255,150,399
Tomato,Loamy,Fruit Development,20,65,24,20,8,251,150,399
Tomato,Loamy,Fruit Development,23,77,23,25,7,255,147,397
Tomato,Loamy,Fruit Development,27,69,22,23,6,250,150,399
Tomato,Loamy,Fruit Development,27,79,23,20,6,255,149,399
Tomato,Loamy,Fruit Development,27,66,21,25,6,252,148,399
Tomato,Loamy,Fruit Development,26,77,22,24,6,254,150,397
Tomato,Loamy,Fruit Development,30,66,21,21,7,250,147,400
Tomato,Loamy,Fruit Development,22,76,23,23,8,253,147,397
Tomato,Loamy,Fruit Development,21,70,21,19,8,251,150,397
Tomato,Loamy,Fruit Development,30,69,26,20,8,255,147,400
Tomato,Loamy,Fruit Development,30,60,27,24,7,250,150,398
Tomato,Loamy,Fruit Development,29,62,23,20,8,252,149,400
Tomato,Loamy,Fruit Development,25,76,24,23,7,253,148,399
Tomato,Loamy,Fruit Development,23,78,22,24,6,255,150,397
Tomato,Loamy,Fruit Development,25,63,25,22,7,251,148,400
Tomato,Loamy,Fruit Development,23,70,27,22,7,252,150,398
Tomato,Loamy,Fruit Development,26,78,24,24,6,251,147,397
Tomato,Loamy,Fruit Development,26,65,23,22,7,255,147,400
Tomato,Loamy,Fruit Development,20,60,24,21,8,250,147,397
Tomato,Loamy,Fruit Development,21,68,21,24,7,253,149,399
Tomato,Loamy,Fruit Development,28,72,21,19,6,255,150,397
Tomato,Loamy,Fruit Development,20,63,26,25,8,254,147,398
Tomato,Loamy,Fruit Development,22,78,22,22,8,252,148,398
Tomato,Loamy,Fruit Development,29,67,23,23,8,250,149,400
Tomato,Loamy,Fruit Development,24,69,25,24,7,255,149,400
Tomato,Loamy,Fruit Development,20,65,22,21,6,255,147,398
Tomato,Loamy,Fruit Development,21,73,23,21,6,250,149,397
Tomato,Loamy,Fruit Development,21,70,23,22,6,255,150,400
Tomato,Loamy,Fruit Development,24,76,23,20,8,250,148,397
Tomato,Loamy,Fruit Development,21,60,22,21,6,255,147,398
Tomato,Loamy,Fruit Development,26,79,22,19,7,250,148,397
Tomato,Loamy,Fruit Development,25,63,24,25,7,255,148,400
Tomato,Loamy,Fruit Development,22,63,24,19,7,254,147,400
Tomato,Loamy,Fruit Development,20,80,21,19,7,251,147,400
Tomato,Loamy,Fruit Development,27,76,22,20,7,253,147,397
Tomato,Loamy,Fruit Development,23,61,23,22,7,251,149,397
Tomato,Loamy,Fruit Development,23,63,27,23,6,254,147,397
Tomato,Loamy,Fruit Development,25,65,27,21,7,250,148,397
Tomato,Loamy,Fruit Development,30,65,24,21,7,250,147,398
Tomato,Loamy,Fruit Development,29,68,25,20,6,252,147,399
Tomato,Loamy,Fruit Development,20,75,24,21,6,251,150,397
Tomato,Loamy,Fruit Development,29,79,24,19,7,253,147,397
Tomato,Loamy,Fruit Development,26,62,23,19,7,250,149,397
Tomato,Loamy,Fruit Development,28,66,24,21,8,252,150,400
Tomato,Loamy,Fruit Development,29,63,21,25,6,254,150,399
Tomato,Loamy,Fruit Development,23,62,23,20,7,255,150,397
Tomato,Loamy,Fruit Development,21,69,23,24,8,255,150,399
Tomato,Loamy,Fruit Development,20,65,23,23,7,250,147,398
Tomato,Loamy,Fruit Development,29,69,21,20,6,255,149,399
Tomato,Loamy,Fruit Development,21,73,24,20,8,250,149,397
Tomato,Loamy,Fruit Development,23,63,21,21,8,255,150,400
Tomato,Loamy,Fruit Development,27,64,25,25,6,255,150,400
Tomato,Loamy,Fruit Development,28,77,22,24,8,252,150,397
Tomato,Loamy,Fruit Development,27,74,24,19,6,252,150,400
